,DEPTH,DT,GR,NPHI,RD,RHOB,ROP5_RM,RS,RT,KLOGH,PHIF,SW,VSH,pp_bar,pp_psi
318,3150.5652,85.8571014,30.9144001,0.2318,13.8542995,2.19000005,4.92869997,29.5622997,42.736,620.649108,0.26039999,0.11959999,0.14339999,320.7369592764109,4651.904709953209
319,3150.7176,88.1419982,30.457199,0.23319999,14.4485998,2.19000005,5.06580018,28.7026996,39.2673988,687.061523,0.261,0.12349999,0.13899999,320.69893520358676,4651.3532164057815
320,3150.87,88.9894027,30.0,0.23469999,15.0430002,2.19000005,5.20300006,27.8432006,35.7988014,760.580627,0.26159998,0.128,0.13459999,320.6641967632645,4650.849377015035
321,3151.0224,89.5271987,29.6033,0.2352,15.6099996,2.1926999,5.33209991,26.9822998,32.5452003,812.174011,0.26089999,0.1332,0.13079999,320.6397488937193,4650.4947900047255
322,3151.1748,89.6864013,29.5576,0.2301,16.0184993,2.21099996,5.4144001,26.1135997,30.5396003,703.640014,0.25260001,0.1401,0.1304,320.6255915949509,4650.289455374848
323,3151.3272,88.9710998,29.5118007,0.22509999,16.4269008,2.22930002,5.49669981,25.2450008,28.5340003,609.610717,0.24429999,0.14769999,0.12989999,320.6217248669596,4650.233373125408
324,3151.4796,90.2909011,29.4661006,0.2201,16.8353004,2.24760007,5.57899999,24.3763008,26.5284996,528.146728,0.236,0.1562,0.1295,320.6281487097451,4650.326543256401
325,3151.632,89.7581024,29.9484004,0.2186,17.5869998,2.25,5.68240022,24.6296005,25.7954006,467.321289,0.23459999,0.15889999,0.1341,320.6448631233077,4650.56896576783
326,3151.7844,90.4205017,30.5123004,0.2177,18.3915996,2.25,5.78910017,25.0562992,25.2588996,414.850891,0.2342,0.1606,0.1395,320.67186810764713,4650.960640659692
327,3151.9368,87.7822036,31.0762004,0.2168,19.1963005,2.25,5.89580011,25.4829998,24.7224998,368.272003,0.23389999,0.1624,0.14499999,320.70916366276356,4651.50156793199
328,3152.0892,87.0932998,31.1583995,0.2196,19.7191009,2.24640011,5.86689996,25.2656993,23.9272994,378.408599,0.2362,0.16329999,0.14579999,320.756749788657,4652.191747584723
329,3152.2416,89.2030029,30.8992996,0.22509999,20.0422,2.24029994,5.74189996,24.5921001,22.9489002,431.277008,0.2405,0.1638,0.14329999,320.81462648532727,4653.031179617889
330,3152.394,91.8682022,30.6401996,0.2307,20.3652992,2.2342,5.61689996,23.9185009,21.9705009,491.530792,0.2448,0.16439999,0.14079999,320.88279375277466,4654.019864031493
331,3152.5464,91.0177001,30.5258998,0.2342,20.8757991,2.22810006,5.54300022,23.456499,21.5692996,536.294982,0.2483,0.1638,0.13969999,320.9612515909988,4655.157800825528
332,3152.6988,91.2474975,30.7423,0.23309999,21.8145999,2.22199988,5.58570003,23.4778003,22.4867992,529.641906,0.25,0.1603,0.1418,321.05,4656.44499
333,3152.8512,88.5046997,30.9587001,0.23199999,22.7534008,2.21600008,5.62830018,23.4992008,23.4041996,523.072387,0.25159999,0.157,0.1438,321.1465537,4657.84538555406
334,3153.0036,85.0045013,31.1641998,0.2309,23.6940002,2.2105,5.67439985,23.4878997,24.2786006,515.417114,0.2531,0.15399999,0.14579999,321.2360010123297,4659.142711482627
335,3153.156,86.9703979,30.9204006,0.22789999,24.7089996,2.23180007,5.86030006,22.1284999,23.3733997,462.572692,0.24449999,0.1605,0.1435,321.315856657211,4660.300921784857
336,3153.3084,90.1297988,30.6765995,0.22499999,25.7238998,2.25320005,6.04619979,20.7691001,22.4680995,415.146911,0.236,0.1675,0.1411,321.38612063464393,4661.320016460749
337,3153.4608,86.4271011,30.4326992,0.222,26.7388992,2.27449989,6.23220014,19.4097003,21.5629005,372.583007,0.2275,0.17509999,0.13879999,321.44679294462844,4662.199995510302
338,3153.6132,87.4075012,30.1798,0.22259999,27.0634002,2.27769994,6.36600017,18.4622993,21.1352996,385.679199,0.22669999,0.177,0.13629999,321.4978735871644,4662.940858933515
339,3153.7656,89.4841995,29.9237995,0.22439999,27.1487007,2.27469992,6.48190021,17.6576004,20.8731994,419.462097,0.22849999,0.17669999,0.1339,321.53936256225205,4663.5426067303915
340,3153.918,89.680603,29.6678009,0.2263,27.2341003,2.2716,6.59770011,16.8530006,20.611,456.203796,0.23019999,0.17649999,0.1314,321.57125986989126,4664.005238900929
341,3154.0704,88.6928024,29.6032009,0.2263,27.6009998,2.26719999,6.64729976,17.2859001,23.2056999,475.400085,0.2318,0.1673,0.13079999,321.59356551008204,4664.328755445128
342,3154.2228,86.8287963,29.7616996,0.22419999,28.2959995,2.26110005,6.61990022,19.1604003,29.1280002,471.339904,0.23299999,0.15189999,0.1323,321.60627948282445,4664.513156362989
343,3154.3752,85.2605972,29.9202003,0.2221,28.9909,2.25500011,6.5925002,21.0349998,35.0503005,467.313385,0.2343,0.1403,0.13379999,321.61058609642697,4664.5756186253575
344,3154.5276,85.6710968,29.9930992,0.2202,29.7686996,2.25,6.55509996,23.1513004,39.4241981,468.680908,0.2352,0.1333,0.13449999,321.6135912007415,4664.619204057314
345,3154.68,86.5524978,29.6791992,0.2192,30.9207992,2.25,6.47279977,26.3607997,36.7967987,495.141387,0.23479999,0.13729999,0.1315,321.61647910407675,4664.661089629708
346,3154.8324,87.1945037,29.3652992,0.21809999,32.0728988,2.25,6.39050006,29.5702991,34.1693992,523.095825,0.2344,0.14159999,0.12849999,321.6192498064325,4664.701275342535
347,3154.9848,87.8756027,29.0513,0.21709999,33.2251014,2.25,6.30819988,32.7798995,31.5419998,552.628417,0.23399999,0.1464,0.12549999,321.62190330780885,4664.739761195798
348,3155.1372,87.3532028,29.0694007,0.21719999,34.2675018,2.23900008,6.22590017,34.9522018,34.2846984,590.552001,0.2378,0.13979999,0.12569999,321.62443960820593,4664.776547189497
349,3155.2896,86.3720016,29.1243,0.21739999,35.2976989,2.22679996,6.14359998,37.0096015,37.6222,631.879211,0.24199999,0.13279999,0.1262,321.6268587076235,4664.81163332363
350,3155.442,85.4268035,29.1791,0.2176,36.3278999,2.21460008,6.0612998,39.0670013,40.9598007,676.097412,0.24629999,0.12659999,0.12669999,321.6291606060617,4664.845019598198
351,3155.5944,85.9141006,29.4757003,0.2157,37.1296997,2.21569991,6.00920009,41.3395996,43.6082,624.129028,0.24519999,0.12389999,0.1296,321.63134530352056,4664.876706013201
352,3155.7468,86.0028991,29.9207,0.2124,37.7910995,2.2248001,5.9756999,43.7444992,45.8333015,526.198974,0.2407,0.12319999,0.1339,321.6334128,4664.906692568639
353,3155.8992,85.6752014,30.3656997,0.20909999,38.4524993,2.23399996,5.94220018,46.1493988,48.0583,443.634185,0.2363,0.12259999,0.13809999,321.6353630955,4664.934979264513
354,3156.0516,86.0335998,30.5268993,0.2069,39.2811012,2.24,5.8828001,48.0217018,48.9757995,407.052398,0.2333,0.1229,0.13969999,321.63719619002063,4664.961566100821
355,3156.204,86.853302,30.1336994,0.2071,40.4362983,2.24,5.77309989,48.8538017,47.3390007,440.622497,0.2334,0.12449999,0.1359,321.6389120835619,4664.986453077565
356,3156.3564,85.6641006,29.7404994,0.2072,41.5914993,2.24,5.66340017,49.6859016,45.702301,476.961212,0.2334,0.1262,0.1321,321.64051077612373,4665.009640194743
357,3156.5088,87.6707,29.3759994,0.20749999,42.6445007,2.23979997,5.55950021,50.3482017,44.1632003,514.558227,0.2336,0.1278,0.1286,321.6419922677062,4665.031127452357
358,3156.6612,87.6348037,29.4796009,0.2105,42.0288009,2.23679995,5.55030012,48.2389984,44.2179985,525.390686,0.23589999,0.1269,0.1296,321.6433565583093,4665.050914850406
359,3156.8136,87.3714981,29.5832996,0.21349999,41.4131011,2.23370003,5.54120016,46.1297988,44.2728996,536.45227,0.2381,0.1259,0.1306,321.64460364793297,4665.06900238889
360,3156.966,87.1801986,29.6868991,0.21649999,40.7974014,2.23070001,5.53200006,44.0205993,44.3278007,547.745788,0.2404,0.125,0.1316,321.6457335365772,4665.0853900678085
361,3157.1184,86.6858978,30.2143993,0.21649999,41.0555,2.23000001,5.50159978,39.5267982,41.6926002,495.253204,0.2406,0.12809999,0.1367,321.6467462242422,4665.100077887164
362,3157.2708,84.6048965,30.8635997,0.2157,41.5644989,2.23000001,5.46500015,34.3482017,38.2849006,432.427703,0.24029999,0.133,0.1429,321.6476417109276,4665.113065846952
363,3157.4232,83.783699,31.5128002,0.2148,42.0735015,2.23000001,5.42840003,29.1697006,34.8773002,377.571807,0.23989999,0.1384,0.1492,321.6484199966338,4665.124353947177
364,3157.5756,83.8694,31.9232006,0.21269999,41.8279991,2.23760008,5.37669992,28.6329002,35.5867996,326.484313,0.23649999,0.13889999,0.15309999,321.6490523385463,4665.133525307808
365,3157.728,84.600502,32.0908012,0.20919999,40.816101,2.25279998,5.30970001,32.811798,40.4788017,279.534088,0.2299,0.1347,0.15469999,321.64936627977994,4665.1380786486725
366,3157.8804,86.1453018,32.2583999,0.20569999,39.8041,2.26799988,5.24259996,36.9906005,45.3708,239.3358,0.22319999,0.1315,0.15629999,321.64933307752057,4665.1375970897425
367,3158.0328,85.9111022,32.1413993,0.2029,38.7436981,2.27800011,5.15719985,40.7266006,49.0834007,225.339401,0.2187,0.12939999,0.1552,321.6489527317682,4665.13208063102
368,3158.1852,85.1787033,30.9862003,0.2027,37.5061988,2.26889991,5.00479984,42.8479995,48.4950981,299.989685,0.22169999,0.12839999,0.14409999,321.6482252425228,4665.121529272503
369,3158.3376,83.7500991,29.8309993,0.2025,36.2686996,2.25970005,4.85239982,44.9693984,47.9068984,399.369995,0.2248,0.12739999,0.133,321.6471506097844,4665.10594301419
370,3158.49,82.1779022,28.6758003,0.20219999,35.0312004,2.25060009,4.6999998,47.0908012,47.3185997,531.671997,0.22779999,0.12649999,0.12189999,321.6457288335528,4665.085321856083
371,3158.6424,82.1727981,27.9363994,0.19949999,33.8507003,2.26710009,4.5618,45.5724983,49.8916015,544.2359,0.2211,0.12649999,0.11479999,321.6439599138284,4665.059665798184
372,3158.7948,83.4253005,27.2262001,0.1967,32.6740989,2.28539991,4.42469978,43.7985,52.6865997,546.909301,0.21369999,0.1268,0.1079,321.64184385061077,4665.028974840488
373,3158.9472,85.3370971,26.5160999,0.1938,31.4976005,2.30369997,4.2874999,42.0246009,55.4817008,549.596618,0.2063,0.12729999,0.10109999,321.6393806439002,4664.993248983
374,3159.0996,85.5171966,26.2619991,0.1914,30.2015991,2.30800008,5.3973999,40.5395011,54.4161987,552.678771,0.20379999,0.12939999,0.0987,321.63657029369665,4664.952488225717
375,3159.252,84.1074981,26.2497997,0.1893,28.8421993,2.30500006,7.16820001,39.2075004,51.3041992,555.981628,0.20399999,0.13249999,0.0986,321.6334128,4664.906692568639
376,3159.4044,82.4154968,26.2376003,0.18709999,27.4827003,2.3018999,8.93910026,37.8754997,48.1921997,559.304077,0.20419999,0.1358,0.09839999,321.6299081628103,4664.855862011768
377,3159.5568,81.3022994,26.1140995,0.18449999,26.4948005,2.30679988,10.0488996,37.1683998,47.3532981,545.079528,0.20149999,0.13819999,0.0973,321.62605638212756,4664.799996555102
378,3159.7092,82.5753021,25.8031997,0.18099999,26.1320991,2.32509994,10.0458002,37.5127983,50.3403015,503.597412,0.1938,0.13869999,0.0943,321.6218574579518,4664.739096198641
379,3159.8616,85.9662017,25.4923,0.17759999,25.7693996,2.3434,10.0427999,37.8572006,53.3274002,465.27301,0.1861,0.13959999,0.0913,321.6173113902831,4664.673160942388
380,3160.014,89.7606964,25.3076992,0.17499999,25.3003005,2.35829997,10.0394001,37.6957015,55.5329017,431.213897,0.18,0.14079999,0.0895,321.6124181791212,4664.602190786339
381,3160.1664,90.9796981,26.3715,0.18199999,23.7793006,2.33999991,10.0333003,32.5323982,50.0130004,412.225402,0.18909999,0.1419,0.09969999,321.60717782446636,4664.526185730495
382,3160.3188,89.1616973,27.4351997,0.18899999,22.2583999,2.32170009,10.0272998,27.3689994,44.4930992,394.072387,0.1981,0.1439,0.10999999,321.60159032631856,4664.445145774859
383,3160.4712,87.0474014,28.4990005,0.19599999,20.7374,2.30349993,10.0211,22.2056999,38.9730987,376.718902,0.2072,0.1471,0.1202,321.59565568467764,4664.359070919428
384,3160.6236,86.3231964,29.1548995,0.19329999,19.2905998,2.32470011,10.0225,17.9323997,33.1515998,283.310394,0.19879999,0.1624,0.12649999,321.58937389954366,4664.267961164202
385,3160.776,83.9085998,29.7157001,0.18829999,17.8610992,2.35520005,10.0255002,13.8662996,27.2597999,201.478103,0.18639999,0.185,0.13189999,321.5827449709167,4664.171816509182
386,3160.9284,77.9795989,30.2765007,0.1833,16.4316005,2.38569998,10.0285997,9.80029964,21.3680992,143.282806,0.17399999,0.21559999,0.13729999,321.5757688987967,4664.070636954368
387,3161.0808,72.7936019,30.8050003,0.1772,14.1003999,2.40479993,10.0299997,8.49600028,17.2845993,109.183403,0.1649,0.24519999,0.14239999,321.56844568318365,4663.964422499759
388,3161.2332,72.5232009,31.3048992,0.1699,10.9701004,2.41400003,10.0299997,9.63899993,14.8035001,88.450798,0.15889999,0.26899999,0.1472,321.56202478863753,4663.871295129441
389,3161.3856,73.8740997,31.8048,0.16269999,7.83979988,2.42309999,10.0299997,10.7819995,12.3224,71.6551971,0.15289999,0.29899999,0.15199999,321.5577556797182,4663.809376827497
390,3161.538,75.6850967,32.2887001,0.1585,5.50979995,2.43079996,10.0109996,10.9331998,9.78820037,60.1236991,0.14859999,0.33610001,0.15659999,321.5556383564257,4663.778667593927
391,3161.6904,76.2332,32.7244987,0.16349999,5.58900022,2.43379998,9.93480014,8.09860038,7.09369993,56.0747985,0.14949999,0.38179999,0.16079999,321.55567281875994,4663.779167428731
392,3161.8428,76.8534011,33.1604003,0.1684,5.66830015,2.4368999,9.85859966,5.2638998,4.39930009,52.2985,0.15039999,0.4623,0.165,321.5578590667211,4663.81087633191
393,3161.9952,78.7590026,33.5962982,0.17329999,5.74749994,2.43989992,9.78240013,2.42930006,1.70490002,48.7765998,0.15139999,0.67809998,0.1692,321.5621971003091,4663.873794303463
394,3162.1476,79.3280029,34.0261993,0.1789,5.98029994,2.43109989,9.73569965,2.22779989,1.68200004,49.2857017,0.15659999,0.66500002,0.17329999,321.5686869195238,4663.96792134339
395,3162.3,79.4966964,34.4560012,0.1844,6.21799993,2.42199993,9.68999958,2.11199998,1.74600005,49.9299011,0.16189999,0.63880002,0.17749999,321.5773285243654,4664.093257451691
396,3162.4524,78.9338989,34.8857994,0.18999999,6.45569992,2.41289997,9.64430046,1.99619996,1.80999994,50.5826988,0.1673,0.61449998,0.1816,321.58812191483383,4664.2498026283665
397,3162.6048,77.1116027,34.8628005,0.19169999,6.50279998,2.40370011,9.63000011,2.54900002,2.60759997,54.5358009,0.1711,0.52020001,0.1814,321.6010670909291,4664.437556873418
398,3162.7572,76.4708023,34.634201,0.19179999,6.46309995,2.39459991,9.63000011,3.40549993,3.73839998,60.4842987,0.1743,0.44260001,0.17919999,321.61616405265113,4664.656520186842
399,3162.9096,76.7462005,34.4056015,0.19179999,6.42350006,2.38540005,9.63000011,4.26200008,4.86920022,67.0815963,0.17739999,0.39169999,0.177,321.6334128,4664.906692568639
400,3163.062,80.7218017,33.827301,0.19249999,6.85260009,2.37750005,9.63000011,5.50530004,7.91340017,79.5365982,0.18039999,0.31679999,0.17139999,321.6528133329757,4665.1880740188135
401,3163.2144,87.990097,32.7392005,0.19419999,7.96509981,2.37140011,9.63000011,7.31279993,13.7472,103.948402,0.1832,0.2494,0.16099999,321.6743656515781,4665.500664537359
402,3163.3668,85.8072967,31.6511001,0.1958,9.07759952,2.36529994,9.63000011,9.12020015,19.5811004,135.852905,0.1859,0.21289999,0.15049999,321.69806975580747,4665.84446412428
403,3163.5192,89.322998,30.5014991,0.19799999,10.2204999,2.36190009,9.64540004,10.3889999,24.2371997,177.407196,0.18799999,0.1931,0.1394,321.7239256456636,4666.219472779576
404,3163.6716,90.3646011,28.9256992,0.20399999,11.5738,2.37719988,9.76729965,7.92010021,20.7229003,230.388198,0.1851,0.20759999,0.1243,321.7519333211467,4666.625690503247
405,3163.824,90.6983032,27.3498001,0.2099,12.9271001,2.39240002,9.88920021,5.4512,17.208599,156.820297,0.1472,0.26579999,0.10909999,321.7813629775274,4667.052532353462
406,3163.9764,91.0561981,25.7740001,0.2158,14.2804002,2.40759992,10.0110998,2.98230004,13.6941995,182.853103,0.1385,0.30439999,0.09399999,321.8078357864321,4667.436488679255
407,3164.1288,92.7356033,24.6567001,0.18909999,15.4663,2.45639991,10.0350999,4.48050022,17.3101997,136.783706,0.1106,0.3271,0.0832,321.8306219431317,4667.766974538793
408,3164.2812,91.8140029,23.6235008,0.15639999,16.6215,2.51119995,10.0412998,6.70550012,22.2327995,94.3291015,0.0793,0.37889999,0.07329999,321.8497214476263,4668.043989932082
409,3164.4336,89.8013,22.5902004,0.12359999,17.776699,2.56609988,10.0473003,8.93060016,27.1553001,65.0514984,0.04789999,0.50849997,0.0634,321.86513429991567,4668.2675348591165
410,3164.586,87.6321029,22.4461994,0.11389999,18.4262008,2.55040001,9.77820014,13.8851995,79.5446014,144.402206,0.08969999,0.2045,0.06199999,321.8768605,4668.437609319901
411,3164.7384,81.6346969,22.9887008,0.12169999,18.6853008,2.48029994,9.29669952,20.9475002,168.582794,213.879806,0.11689999,0.1234,0.06719999,321.8849000478793,4668.554213314432
412,3164.8908,81.9226989,23.5312004,0.1296,18.9444007,2.41020011,8.81509971,28.0097007,257.621002,316.786193,0.14409999,0.08869999,0.0724,321.8892529435535,4668.617346842711
413,3165.0432,82.3692016,24.5438003,0.1394,19.4929008,2.35649991,8.25920009,35.5107994,298.713195,390.535888,0.1664,0.07509999,0.08219999,321.8899191870226,4668.627009904739
414,3165.1956,82.0445022,26.7444992,0.15389999,20.7730007,2.34439992,7.51550006,44.1213989,218.608703,302.752014,0.1764,0.082,0.10329999,321.8868987782866,4668.583202500513
415,3165.348,78.9069976,28.9451007,0.1684,22.0531997,2.33220005,6.77180004,52.7319984,138.504196,234.700302,0.18629999,0.0951,0.12449999,321.88019171734555,4668.485924630037
416,3165.5004,76.7518997,31.1399993,0.18289999,23.3299999,2.31999993,6.0300002,61.3199996,58.6100006,182.066802,0.19629999,0.1304,0.1456,321.86979800419954,4668.335176293309
417,3165.6528,78.7510986,34.5626983,0.18629999,22.8348999,2.31389999,6.0300002,50.2174987,64.9664993,98.1184997,0.19979999,0.1242,0.17849999,321.8557176388482,4668.130957490326
418,3165.8052,79.2974014,37.9765014,0.1897,22.3411998,2.30780005,6.0300002,39.1441993,71.3062973,52.9631996,0.20319999,0.11879999,0.2113,321.8379506212919,4667.873268221093
419,3165.9576,81.3375015,41.3902015,0.1932,21.8474006,2.30170011,6.0300002,28.0708007,77.646202,28.5888004,0.20669999,0.114,0.2441,321.81860131134346,4667.592629699463
420,3166.11,82.5182037,43.4510002,0.1947,22.0993995,2.29999995,6.19719982,22.8362007,67.9634017,19.3812999,0.2079,0.1203,0.26399999,321.8102958678806,4667.472169208567
421,3166.2624,83.3479995,44.9902,0.1955,22.6389007,2.29999995,6.4288001,19.8521995,52.1046981,14.3454999,0.20819999,0.13429999,0.27880001,321.8151386507163,4667.542407962259
422,3166.4148,84.5999984,46.529499,0.19629999,23.1784,2.29999995,6.66050004,16.8682003,36.2458992,10.6181001,0.20849999,0.156,0.29359999,321.8331296598506,4667.803345960541
423,3166.5672,83.6832962,47.6427001,0.1967,23.2555999,2.29870009,7.22809982,14.5306997,25.7255001,8.60890007,0.20919999,0.17939999,0.30430001,321.8642688952833,4668.25498320341
424,3166.7196,80.4798965,48.2156982,0.19679999,22.7465,2.29559993,8.22179985,13.0128002,21.9734001,7.83449983,0.21019999,0.19079999,0.30979999,321.9085563570147,4668.897319690869
425,3166.872,79.4375991,48.7887001,0.19689999,22.2374992,2.29259991,9.21539974,11.4948997,18.2213993,7.12979984,0.2113,0.2053,0.31529998,321.96599204504446,4669.730355422916
426,3167.0244,78.9878005,49.5945014,0.1975,21.8334007,2.28900003,10.0489997,10.1854,14.8758001,6.23649978,0.21279999,0.2222,0.32300001,322.0365759593729,4670.754090399552
427,3167.1768,81.9252014,51.6213989,0.20069999,21.9797,2.28290009,10.0429,9.96889972,13.6626996,4.43200016,0.21619999,0.2281,0.3425,322.1203081,4671.96852462078
428,3167.3292,86.4173965,53.6483993,0.20399999,22.1259994,2.27679991,10.0368003,9.75249958,12.4496002,3.14960002,0.2195,0.23489999,0.36199998,322.21718846692545,4673.373658086593
